"experimentID","participantID","activity","activity_sub_type","date_time","surface","hand","toilet_type","sex","id","surfaceCategories"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Door handle outside","both","GN","Male","41 SCGN48",NA
"WEZER2472X","SCGN48","Defecation",NA,NA,"Cubicle door handle outside","right","GN","Male","41 SCGN48","Cubicle"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Tap","left","GN","Male","41 SCGN48","Hygiene"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Soap dispenser","right","GN","Male","41 SCGN48","Hygiene"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Tap","left","GN","Male","41 SCGN48","Hygiene"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Toilet paper","right","GN","Male","41 SCGN48","Cubicle"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Toilet paper","both","GN","Male","41 SCGN48","Cubicle"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Toilet paper","right","GN","Male","41 SCGN48","Cubicle"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Toilet paper","right","GN","Male","41 SCGN48","Cubicle"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Toilet paper","both","GN","Male","41 SCGN48","Cubicle"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Clothing","both","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Phone","both","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Hair","right","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Phone","both","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Clothing","left","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Phone","right","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Clothing","right","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Clothing","both","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Skin","left","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Clothing","left","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Hair","left","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Clothing","left","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Skin","left","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Phone","right","GN","Male","41 SCGN48","Personal"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Tap","left","GN","Male","41 SCGN48","Hygiene"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Soap dispenser","right","GN","Male","41 SCGN48","Hygiene"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Tap","left","GN","Male","41 SCGN48","Hygiene"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Tap","left","GN","Male","41 SCGN48","Hygiene"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Toilet paper","both","GN","Male","41 SCGN48","Cubicle"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Cubicle door handle inside","left","GN","Male","41 SCGN48","Cubicle"
"WEZER2472X","SCGN48","Defecation",NA,NA,"Door handle inside","left","GN","Male","41 SCGN48",NA
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Door handle outside","right","GN","Female","25 SCGN50",NA
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Cubicle door handle outside","right","GN","Female","25 SCGN50","Cubicle"
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Cubicle door handle inside","right","GN","Female","25 SCGN50","Cubicle"
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Cubicle door handle inside","left","GN","Female","25 SCGN50","Cubicle"
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Door lock","right","GN","Female","25 SCGN50",NA
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Clothing","both","GN","Female","25 SCGN50","Personal"
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Toilet paper","both","GN","Female","25 SCGN50","Cubicle"
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Skin","left","GN","Female","25 SCGN50","Personal"
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Soap dispenser","right","GN","Female","25 SCGN50","Hygiene"
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Tap","left","GN","Female","25 SCGN50","Hygiene"
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Tap","right","GN","Female","25 SCGN50","Hygiene"
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Clothing","both","GN","Female","25 SCGN50","Personal"
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Cubicle door handle inside","left","GN","Female","25 SCGN50","Cubicle"
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Door lock","right","GN","Female","25 SCGN50",NA
"MWZMQ2971G","SCGN50","Urination",NA,NA,"Door handle inside","left","GN","Female","25 SCGN50",NA
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Door handle outside","right","GN","Female","26 SCGN50",NA
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Clothing","right","GN","Female","26 SCGN50","Personal"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Cubicle door handle outside","right","GN","Female","26 SCGN50","Cubicle"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Cubicle door handle inside","right","GN","Female","26 SCGN50","Cubicle"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Cubicle door handle inside","left","GN","Female","26 SCGN50","Cubicle"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Door lock","right","GN","Female","26 SCGN50",NA
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Clothing","both","GN","Female","26 SCGN50","Personal"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Toilet paper","right","GN","Female","26 SCGN50","Cubicle"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Toilet paper","both","GN","Female","26 SCGN50","Cubicle"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Clothing","both","GN","Female","26 SCGN50","Personal"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Hair","right","GN","Female","26 SCGN50","Personal"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Clothing","both","GN","Female","26 SCGN50","Personal"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Toilet paper","right","GN","Female","26 SCGN50","Cubicle"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Toilet paper","both","GN","Female","26 SCGN50","Cubicle"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Flush button","right","GN","Female","26 SCGN50","Cubicle"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Soap dispenser","right","GN","Female","26 SCGN50","Hygiene"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Tap","left","GN","Female","26 SCGN50","Hygiene"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Tap","left","GN","Female","26 SCGN50","Hygiene"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Clothing","both","GN","Female","26 SCGN50","Personal"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Cubicle door handle inside","left","GN","Female","26 SCGN50","Cubicle"
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Door lock","right","GN","Female","26 SCGN50",NA
"PMOKV6686V","SCGN50","Defecation",NA,NA,"Door handle inside","left","GN","Female","26 SCGN50",NA
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Door handle outside","right","GN","Female","27 SCGN50",NA
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Clothing","right","GN","Female","27 SCGN50","Personal"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Sanitary pad","right","GN","Female","27 SCGN50","MHM"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Cubicle door handle outside","right","GN","Female","27 SCGN50","Cubicle"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Cubicle door handle inside","right","GN","Female","27 SCGN50","Cubicle"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Cubicle door handle inside","left","GN","Female","27 SCGN50","Cubicle"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Door lock","right","GN","Female","27 SCGN50",NA
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Clothing","right","GN","Female","27 SCGN50","Personal"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Sanitary pad","right","GN","Female","27 SCGN50","MHM"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Clothing","both","GN","Female","27 SCGN50","Personal"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Sanitary pad","both","GN","Female","27 SCGN50","MHM"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Clothing","both","GN","Female","27 SCGN50","Personal"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Skin","right","GN","Female","27 SCGN50","Personal"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Toilet paper","right","GN","Female","27 SCGN50","Cubicle"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Toilet paper","both","GN","Female","27 SCGN50","Cubicle"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Toilet paper","right","GN","Female","27 SCGN50","Cubicle"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Skin","left","GN","Female","27 SCGN50","Personal"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Toilet paper","both","GN","Female","27 SCGN50","Cubicle"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Clothing","both","GN","Female","27 SCGN50","Personal"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Toilet paper","right","GN","Female","27 SCGN50","Cubicle"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Toilet paper","both","GN","Female","27 SCGN50","Cubicle"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Flush button","right","GN","Female","27 SCGN50","Cubicle"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Soap dispenser","right","GN","Female","27 SCGN50","Hygiene"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Tap","right","GN","Female","27 SCGN50","Hygiene"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Tap","right","GN","Female","27 SCGN50","Hygiene"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Clothing","both","GN","Female","27 SCGN50","Personal"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Cubicle door handle inside","left","GN","Female","27 SCGN50","Cubicle"
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Door lock","right","GN","Female","27 SCGN50",NA
"LLVHY6671F","SCGN50","MHM","sanitary pad",NA,"Door handle inside","left","GN","Female","27 SCGN50",NA
"DGZNB8100H","SCGN52","Urination",NA,NA,"Door handle outside","both","GN","Female","8 SCGN52",NA
"DGZNB8100H","SCGN52","Urination",NA,NA,"Cubicle door handle outside","right","GN","Female","8 SCGN52","Cubicle"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Cubicle door handle inside","right","GN","Female","8 SCGN52","Cubicle"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Cubicle door handle inside","left","GN","Female","8 SCGN52","Cubicle"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Door lock","right","GN","Female","8 SCGN52",NA
"DGZNB8100H","SCGN52","Urination",NA,NA,"Bag","both","GN","Female","8 SCGN52","Personal"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Clothing","both","GN","Female","8 SCGN52","Personal"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Clothing","both","GN","Female","8 SCGN52","Personal"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Toilet paper","right","GN","Female","8 SCGN52","Cubicle"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Toilet paper","left","GN","Female","8 SCGN52","Cubicle"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Clothing","both","GN","Female","8 SCGN52","Personal"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Flush button","right","GN","Female","8 SCGN52","Cubicle"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Soap dispenser","right","GN","Female","8 SCGN52","Hygiene"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Tap","right","GN","Female","8 SCGN52","Hygiene"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Tap","right","GN","Female","8 SCGN52","Hygiene"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Bag","both","GN","Female","8 SCGN52","Personal"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Cubicle door handle inside","left","GN","Female","8 SCGN52","Cubicle"
"DGZNB8100H","SCGN52","Urination",NA,NA,"Door lock","right","GN","Female","8 SCGN52",NA
"DGZNB8100H","SCGN52","Urination",NA,NA,"Door handle inside","left","GN","Female","8 SCGN52",NA
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Door handle outside","right","GN","Female","9 SCGN52",NA
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Cubicle door handle outside","right","GN","Female","9 SCGN52","Cubicle"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Cubicle door handle inside","right","GN","Female","9 SCGN52","Cubicle"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Cubicle door handle inside","left","GN","Female","9 SCGN52","Cubicle"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Door lock","right","GN","Female","9 SCGN52",NA
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Bag","both","GN","Female","9 SCGN52","Personal"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Clothing","both","GN","Female","9 SCGN52","Personal"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Clothing","both","GN","Female","9 SCGN52","Personal"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Toilet paper","right","GN","Female","9 SCGN52","Cubicle"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Toilet paper","left","GN","Female","9 SCGN52","Cubicle"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Clothing","both","GN","Female","9 SCGN52","Personal"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Clothing","both","GN","Female","9 SCGN52","Personal"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Toilet paper","right","GN","Female","9 SCGN52","Cubicle"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Toilet paper","left","GN","Female","9 SCGN52","Cubicle"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Skin","right","GN","Female","9 SCGN52","Personal"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Clothing","both","GN","Female","9 SCGN52","Personal"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Flush button","right","GN","Female","9 SCGN52","Cubicle"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Soap dispenser","right","GN","Female","9 SCGN52","Hygiene"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Tap","right","GN","Female","9 SCGN52","Hygiene"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Tap","right","GN","Female","9 SCGN52","Hygiene"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Bag","both","GN","Female","9 SCGN52","Personal"
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Door lock","right","GN","Female","9 SCGN52",NA
"QWDJJ1190O","SCGN52","Defecation",NA,NA,"Door handle inside","left","GN","Female","9 SCGN52",NA
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Door handle outside","right","GN","Female","10 SCGN52",NA
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Cubicle door handle outside","right","GN","Female","10 SCGN52","Cubicle"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Cubicle door handle inside","left","GN","Female","10 SCGN52","Cubicle"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Cubicle door handle inside","left","GN","Female","10 SCGN52","Cubicle"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Door lock","right","GN","Female","10 SCGN52",NA
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Bag","both","GN","Female","10 SCGN52","Personal"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Sanitary pad","right","GN","Female","10 SCGN52","MHM"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Sanitary pad","both","GN","Female","10 SCGN52","MHM"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Clothing","both","GN","Female","10 SCGN52","Personal"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Sanitary pad","left","GN","Female","10 SCGN52","MHM"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Sanitary pad","right","GN","Female","10 SCGN52","MHM"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Sanitary pad","both","GN","Female","10 SCGN52","MHM"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Toilet paper","right","GN","Female","10 SCGN52","Cubicle"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Toilet paper","left","GN","Female","10 SCGN52","Cubicle"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Sanitary pad","both","GN","Female","10 SCGN52","MHM"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Skin","right","GN","Female","10 SCGN52","Personal"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Sanitary pad","left","GN","Female","10 SCGN52","MHM"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Clothing","both","GN","Female","10 SCGN52","Personal"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Flush button","right","GN","Female","10 SCGN52","Cubicle"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Soap dispenser","right","GN","Female","10 SCGN52","Hygiene"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Tap","left","GN","Female","10 SCGN52","Hygiene"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Tap","right","GN","Female","10 SCGN52","Hygiene"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Tap","left","GN","Female","10 SCGN52","Hygiene"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Bag","both","GN","Female","10 SCGN52","Personal"
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Door lock","right","GN","Female","10 SCGN52",NA
"OZEOC2061L","SCGN52","MHM","sanitary pad",NA,"Door handle inside","left","GN","Female","10 SCGN52",NA
"OFIDX8283D","SCGN53","Urination",NA,NA,"Door handle outside","both","GN","Female","46 SCGN53",NA
"OFIDX8283D","SCGN53","Urination",NA,NA,"Cubicle door handle inside","left","GN","Female","46 SCGN53","Cubicle"
"OFIDX8283D","SCGN53","Urination",NA,NA,"Cubicle door handle inside","right","GN","Female","46 SCGN53","Cubicle"
"OFIDX8283D","SCGN53","Urination",NA,NA,"Bag","both","GN","Female","46 SCGN53","Personal"
"OFIDX8283D","SCGN53","Urination",NA,NA,"Clothing","both","GN","Female","46 SCGN53","Personal"
"OFIDX8283D","SCGN53","Urination",NA,NA,"Toilet paper","both","GN","Female","46 SCGN53","Cubicle"
"OFIDX8283D","SCGN53","Urination",NA,NA,"Clothing","both","GN","Female","46 SCGN53","Personal"
"OFIDX8283D","SCGN53","Urination",NA,NA,"Flush button","right","GN","Female","46 SCGN53","Cubicle"
"OFIDX8283D","SCGN53","Urination",NA,NA,"Tap","left","GN","Female","46 SCGN53","Hygiene"
"OFIDX8283D","SCGN53","Urination",NA,NA,"Tap","left","GN","Female","46 SCGN53","Hygiene"
"OFIDX8283D","SCGN53","Urination",NA,NA,"Bag","both","GN","Female","46 SCGN53","Personal"
"OFIDX8283D","SCGN53","Urination",NA,NA,"Cubicle door handle inside","right","GN","Female","46 SCGN53","Cubicle"
"OFIDX8283D","SCGN53","Urination",NA,NA,"Door handle inside","right","GN","Female","46 SCGN53",NA
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Door handle outside","left","GN","Female","47 SCGN53",NA
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Cubicle door handle outside","right","GN","Female","47 SCGN53","Cubicle"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Bag","both","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Clothing","both","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Clothing","both","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Phone","left","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Phone","both","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Hair","left","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Phone","both","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Clothing","both","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Toilet paper","both","GN","Female","47 SCGN53","Cubicle"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Clothing","left","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Toilet paper","both","GN","Female","47 SCGN53","Cubicle"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Clothing","left","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Toilet paper","both","GN","Female","47 SCGN53","Cubicle"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Clothing","left","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Toilet paper","both","GN","Female","47 SCGN53","Cubicle"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Toilet paper","right","GN","Female","47 SCGN53","Cubicle"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Clothing","both","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Flush button","right","GN","Female","47 SCGN53","Cubicle"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Clothing","both","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Tap","left","GN","Female","47 SCGN53","Hygiene"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Tap","left","GN","Female","47 SCGN53","Hygiene"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Bag","both","GN","Female","47 SCGN53","Personal"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Cubicle door handle inside","right","GN","Female","47 SCGN53","Cubicle"
"LAPGN1333Z","SCGN53","Defecation",NA,NA,"Door handle inside","right","GN","Female","47 SCGN53",NA
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Door handle outside","right","GN","Female","48 SCGN53",NA
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Cubicle door handle outside","right","GN","Female","48 SCGN53","Cubicle"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Bag","both","GN","Female","48 SCGN53","Personal"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Tap","left","GN","Female","48 SCGN53","Hygiene"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Tap","left","GN","Female","48 SCGN53","Hygiene"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Tap","left","GN","Female","48 SCGN53","Hygiene"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Tap","left","GN","Female","48 SCGN53","Hygiene"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Clothing","both","GN","Female","48 SCGN53","Personal"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Menstrual cup","right","GN","Female","48 SCGN53","MHM"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Menstrual cup","both","GN","Female","48 SCGN53","MHM"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Tap","left","GN","Female","48 SCGN53","Hygiene"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Tap","left","GN","Female","48 SCGN53","Hygiene"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Toilet paper","right","GN","Female","48 SCGN53","Cubicle"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Menstrual cup","right","GN","Female","48 SCGN53","MHM"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Skin","right","GN","Female","48 SCGN53","Personal"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Toilet paper","both","GN","Female","48 SCGN53","Cubicle"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Clothing","both","GN","Female","48 SCGN53","Personal"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Flush button","right","GN","Female","48 SCGN53","Cubicle"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Tap","left","GN","Female","48 SCGN53","Hygiene"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Tap","left","GN","Female","48 SCGN53","Hygiene"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Soap dispenser","right","GN","Female","48 SCGN53","Hygiene"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Tap","left","GN","Female","48 SCGN53","Hygiene"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Tap","left","GN","Female","48 SCGN53","Hygiene"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Bag","both","GN","Female","48 SCGN53","Personal"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Cubicle door handle inside","right","GN","Female","48 SCGN53","Cubicle"
"CMXRD5829M","SCGN53","MHM","menstrual cup",NA,"Door handle inside","right","GN","Female","48 SCGN53",NA
"PQNXE9910C","SCGN54","Urination",NA,NA,"Door handle outside","left","GN","Male","30 SCGN54",NA
"PQNXE9910C","SCGN54","Urination",NA,NA,"Cubicle door handle outside","right","GN","Male","30 SCGN54","Cubicle"
"PQNXE9910C","SCGN54","Urination",NA,NA,"Cubicle door handle inside","left","GN","Male","30 SCGN54","Cubicle"
"PQNXE9910C","SCGN54","Urination",NA,NA,"Toilet surface","right","GN","Male","30 SCGN54","Cubicle"
"PQNXE9910C","SCGN54","Urination",NA,NA,"Clothing","both","GN","Male","30 SCGN54","Personal"
"PQNXE9910C","SCGN54","Urination",NA,NA,"Skin","both","GN","Male","30 SCGN54","Personal"
"PQNXE9910C","SCGN54","Urination",NA,NA,"Clothing","both","GN","Male","30 SCGN54","Personal"
"PQNXE9910C","SCGN54","Urination",NA,NA,"Flush button","right","GN","Male","30 SCGN54","Cubicle"
"PQNXE9910C","SCGN54","Urination",NA,NA,"Soap dispenser","right","GN","Male","30 SCGN54","Hygiene"
"PQNXE9910C","SCGN54","Urination",NA,NA,"Tap","left","GN","Male","30 SCGN54","Hygiene"
"PQNXE9910C","SCGN54","Urination",NA,NA,"Tap","right","GN","Male","30 SCGN54","Hygiene"
"PQNXE9910C","SCGN54","Urination",NA,NA,"Cubicle door handle inside","left","GN","Male","30 SCGN54","Cubicle"
"PQNXE9910C","SCGN54","Urination",NA,NA,"Door handle inside","right","GN","Male","30 SCGN54",NA
"PQNXE9910C","SCGN54","Urination",NA,NA,"Door handle inside","left","GN","Male","30 SCGN54",NA
"DOSRQ4394R","SCGN54","Defecation",NA,NA,"Door handle outside","left","GN","Male","31 SCGN54",NA
